,X,Y,nama,kode_rs,tempat_tidur,lat,lon,alamat,tipe,wilayah
762,112.735875,-7.209722,RS PRIMASATYA HUSADA CITRA (PHC) SURABAYA,3578086,187,-7.209722,112.735875,JL. PRAPAT KURUNG SELATAN NO 1 TANJUNG PERAK SURABAYA,RS_RUJUKAN_PROVINSI,"KOTA SURABAYA, JAWA TIMUR"
763,98.711911,3.5380279999999997,RS UMUM MITRA MEDIKA AMPLAS,1275923,186,3.5380279999999997,98.711911,"JL. SISINGAMANGARAJA, HARJOSARI I, KEC. MEDAN AMPLAS",RS,"KOTA MEDAN, SUMATERA UTARA"
764,106.185098,-6.164362000000001,RS UMUM DAERAH BANTEN,3673004,138,-6.164362000000001,106.185098,"JALAN SYEH NAWAWI AL BANTANI, KELURAHAN BANJARSARI, KECAMATAN CIPOCOK JAYA, BANJARSARI, SERANG, BANJARSARI, KEC. CIPOCOK JAYA, KOTA SERANG, BANTEN 42123",RS_RUJUKAN_PROVINSI,"SERANG, BANTEN"
765,107.47691699999999,-6.488793,RS UMUM SILOAM PURWAKARTA,3214031,184,-6.488793,107.47691699999999,"JL. RAYA BUNGURSARI NO.1, CIBENING, KEC. BUNGURSARI, KABUPATEN PURWAKARTA, JAWA BARAT 41181",RS,"PURWAKARTA, JAWA BARAT"
766,130.476571,-3.096501,RS UMUM DAERAH BULA,8107021,132,-3.096501,130.476571,JL. WAILOLA NO.11-12 BULA KAB. SERAM BAGIANTIMUR,RS_RUJUKAN_PROVINSI,"SERAM BAGIAN TIMUR, MALUKU"
767,100.371988,-0.950758,RS TK III REKSODIWIRYO PADANG,1371021,172,-0.950758,100.371988,"JL. DR. WAHIDIN NO.1, GANTING PARAK GADANG, KEC. PADANG TIM., KOTA PADANG, SUMATERA BARAT 25132",RS_RUJUKAN_PROVINSI,"KOTA PADANG, SUMATERA BARAT"
768,106.71505,-6.210054,RS KARANG TENGAH MEDIKA,3671223,80,-6.210054,106.71505,"JL. KARYAWAN IV, RT.003/RW.013, KARANG TENGAH, KEC. KARANG TENGAH, KOTA TANGERANG, BANTEN 15157",RS,"KOTA TANGERANG, BANTEN"
769,122.529402,-3.989732,RS UMUM DAERAH KOTA KENDARI,7471092,134,-3.989732,122.529402,JL. Z.A. SUGIANTO NO. 39 KENDARI,RS_RUJUKAN_PROVINSI,"KOTA KENDARI, SULAWESI TENGGARA"
770,103.946009,1.0237,RS SANTA ELISABETH SEI LEKOP,2171064,38,1.0237,103.946009,"JL. SEI BINTI, KAV. SUNGAI LEKOP, KEL. SUNGAI LEKOP RT01/RW13, KEC. SAGULUNG",RS_RUJUKAN_PROVINSI,"KOTA BATAM, KEPULAUAN RIAU"
771,106.161904,-6.133265,RS BHAYANGKARA TK. IV BIDDOKKES POLDA BANTEN,3604053,101,-6.133265,106.161904,"JL. RAYA SERANG - PANDEGLANG, CIPARE, KEC. SERANG",RS,"KOTA SERANG, BANTEN"
772,100.125874,-0.630871,RS UMUM DAERAH PARIAMAN,1306015,168,-0.630871,100.125874,"JALAN PROF. YAMIN SH NO. 5, KP. BARU, PARIAMAN TENGAH, KOTA PARIAMAN, SUMATERA BARAT 25514",RS_RUJUKAN_PROVINSI,"KOTA PARIAMAN, SUMATERA BARAT"
773,103.63569100000001,-1.628511,RS SILOAM JAMBI,1571147,86,-1.628511,103.63569100000001,"JL. SOEKARNO-HATTA, PAAL MERAH, KEC. JAMBI SEL., KOTA JAMBI, JAMBI 36139",RS,"KOTA JAMBI, JAMBI"
774,128.958233,-3.3049809999999997,RS UMUM MASOHI,8103042,101,-3.3049809999999997,128.958233,"JL. DR. G. A. SIWABESSY, NAMAELO, KOTA MASOHI, KABUPATEN MALUKU TENGAH, MALUKU 97511",RS_RUJUKAN_PROVINSI,"MALUKU TENGAH, MALUKU"
775,98.627864,3.595618,RSU HERMINA MEDAN,1275930,42,3.595618,98.627864,"JL. ASRAMA, SEI SIKAMBING C. II, KEC. MEDAN HELVETIA, KOTA MEDAN, SUMATERA UTARA 20123",RS,"KOTA MEDAN, SUMATERA UTARA"
776,119.62561799999999,-4.01269,RS TK IV 07.07.03 DR. SUMANTRI,7372031,127,-4.01269,119.62561799999999,"JL. KARAENG BURANE NO.24, UJUNG BULU, KEC. UJUNG, KOTA PARE-PARE, SULAWESI SELATAN 91113",RS_RUJUKAN_PROVINSI,"KOTA PARE PARE, SULAWESI SELATAN"
777,128.347487,-3.5941739999999998,RS UMUM DAERAH DR. ISHAK UMARELLA,8103053,108,-3.5941739999999998,128.347487,"JALAN PAHLAWAN NO. 36 TULEHU, MALUKU TENGAH. KODE POS 97582",RS_RUJUKAN_PROVINSI,"MALUKU TENGAH, MALUKU"
778,106.963486,-6.294511,RS UMUM KARTIKA HUSADA,3216423,67,-6.294511,106.963486,"JL. RAYA JATI ASIH NO.72, JATIASIH, KEC. JATIASIH, KOTA BKS, JAWA BARAT 17423",RS,"KOTA BEKASI, JAWA BARAT"
779,128.633239,-3.573858,RS UMUM SAPARUA,8103016,65,-3.573858,128.633239,"JL. RUMAH SAKIT PORTO- KECAMATAN, HARIA, SAPARUA, KABUPATEN MALUKU TENGAH, MALUKU",RS_RUJUKAN_PROVINSI,"MALUKU TENGAH, MALUKU"
780,122.594723,-5.481838,RS UMUM DAERAH KOTA BAU BAU,7472016,112,-5.481838,122.594723,"JL. DRS. H. LA ODE MANARFA BAADIA, MURHUM, KOTA BAU-BAU, SULAWESI TENGGARA 93724",RS_RUJUKAN_PROVINSI,"KOTA BAU BAU, SULAWESI TENGGARA"
781,107.048006,-6.331828,RS UNI MEDIKA SETU BEKASI,3216400,30,-6.331828,107.048006,"JL. RAYA SETU, LUBANGBUAYA, KEC. SETU, BEKASI, JAWA BARAT 17320",RS,"BEKASI, JAWA BARAT"
782,112.74586599999999,-7.251616,RS ADI HUSADA UNDAAN,3578064,216,-7.251616,112.74586599999999,"JL. UNDAAN WETAN NO. 40-44, SURABAYA",RS_RUJUKAN_PROVINSI,"KOTA SURABAYA, JAWA TIMUR"
783,122.727151,-4.834172,RS UMUM DAERAH RAHA,7402010,118,-4.834172,122.727151,"JL. AHMAD YANI RAHA NO 10 RAHA PULAU, MUNA REGENCY, SOUTH EAST SULAWESI 93611",RS_RUJUKAN_PROVINSI,"MUNA, SULAWESI TENGGARA"
784,98.68159,3.5906580000000003,RS UMUM MURNI TEGUH MEMORIAL HOSPITAL,1275889,313,3.5906580000000003,98.68159,"JL. JAWA NO.2, GG. BUNTU, KEC. MEDAN TIM., KOTA MEDAN, SUMATERA UTARA 20231",RS,"KOTA MEDAN, SUMATERA UTARA"
785,112.735993,-7.2907589999999995,RS UMUM KATHOLIK SURABAYA,3578042,273,-7.2907589999999995,112.735993,"JL. DIPONEGORO 51,SURABAYA",RS_RUJUKAN_PROVINSI,"KOTA SURABAYA, JAWA TIMUR"
786,119.51203600000001,-5.113652,RS UMUM DAERAH DAYA KOTA MAKASSAR,7371395,200,-5.113652,119.51203600000001,"JL. PERINTIS KEMERDEKAAN NO.KM.14, DAYA, KEC. BIRINGKANAYA, KOTA MAKASSAR, SULAWESI SELATAN 90243",RS_RUJUKAN_PROVINSI,"KOTA MAKASSAR, SULAWESI SELATAN"
787,111.51243400000001,-7.632219999999999,RS UMUM ISLAM SITI AISYAH,3577074,140,-7.632219999999999,111.51243400000001,"JL. MAYJEN SUNGKONO. 38-40 KEL. NAMBANGAN LOR, KEC. MANGUNHARJO",RS_RUJUKAN_PROVINSI,"KOTA MADIUN, JAWA TIMUR"
788,112.636417,-8.111982000000001,RS MITRA DELIMA,3507098,61,-8.111982000000001,112.636417,"JL. RAYA BULUPAYUNG NO.1B, BULUPAYUNG, KREBET, KEC. BULULAWANG, MALANG, JAWA TIMUR 65171",RS,"MALANG, JAWA TIMUR"
789,119.44726899999999,-5.139369,RS IBNU SINA MAKASSAR,7371340,197,-5.139369,119.44726899999999,JL. U SUMOHARJO MAKASSAR KM. 05 NO. 264,RS_RUJUKAN_PROVINSI,"KOTA MAKASSAR, SULAWESI SELATAN"
790,105.079843,-5.3864279999999995,RS UMUM DAERAH PESAWARAN,1809002,85,-5.3864279999999995,105.079843,"GEDUNG TATAAN, KEC. GEDONG TATAAN, KABUPATEN PESAWARAN, LAMPUNG 35366",RS_RUJUKAN_PROVINSI,"PESAWARAN, LAMPUNG"
791,119.41618700000001,-5.17899,RS UMUM DAERAH HAJI MAKASSAR,7371362,221,-5.17899,119.41618700000001,JL. DG. NGEPE NO. 14 MAKASSAR,RS_RUJUKAN_PROVINSI,"KOTA MAKASSAR, SULAWESI SELATAN"
792,112.69121899999999,-7.266645,RS UMUM  MITRA KELUARGA SURABAYA,3578582,118,-7.266645,112.69121899999999,"JL. SATELIT INDAH II BLOK FN NO.8, TANJUNGSARI, KEC. SUKOMANUNGGAL, KOTA SBY, JAWA TIMUR 60187",RS,"KOTA SURABAYA, JAWA TIMUR"
793,112.738574,-7.309680999999999,RS DR. RAMELAN,3578020,632,-7.309680999999999,112.738574,JL. GADUNG NO. 1 SURABAYA,RS_RUJUKAN_PROVINSI,"KOTA SURABAYA, JAWA TIMUR"
794,112.741212,-7.2281699999999995,RS UMUM AL-IRSYAD SURABAYA,3578476,143,-7.2281699999999995,112.741212,"JL. KH MAS MANSYUR NO.210-214, NYAMPLUNGAN, KEC. PABEAN CANTIAN, KOTA SBY, JAWA TIMUR 60162",RS,"KOTA SURABAYA, JAWA TIMUR"
795,110.471827,-7.766141999999999,RS UMUM BHAYANGKARA POLDA DIY,3404184,44,-7.766141999999999,110.471827,JL JOGYA - SOLO KM. 14 GLONDONG TIRTOMARTANI KALASAN SLEMAN,RS_RUJUKAN_PROVINSI,"SLEMAN, DAERAH ISTIMEWA YOGYAKARTA"
796,119.43408400000001,-5.16263,RS ISLAM FAISAL,7371293,224,-5.16263,119.43408400000001,"JL. A. P. PETTARANI, BANTA-BANTAENG, KEC. RAPPOCINI, KOTA MAKASSAR, SULAWESI SELATAN 90222",RS_RUJUKAN_PROVINSI,"KOTA MAKASSAR, SULAWESI SELATAN"
797,112.72786200000002,-7.245334,RS IBU DAN ANAK IBI SURABAYA,3578261,23,-7.245334,112.72786200000002,JL. DUPAK NO. 15A SURABAYA,RS,"KOTA SURABAYA, JAWA TIMUR"
798,111.44136499999999,-7.60352,RS ANGKATAN UDARA DR. EFRAM HARSANA,3520041,93,-7.60352,111.44136499999999,"JL. RAYA SOLO, KELURAHAN MAOSPATI, KECAMATAN MAOSPATI, KAB. MAGETAN",RS_RUJUKAN_PROVINSI,"MAGETAN, JAWA TIMUR"
799,112.743572,-7.254194999999999,RS MATA UNDAAN,3578202,51,-7.254194999999999,112.743572,JL. UNDAAN KULON 17-19 SURABAYA,RS,"KOTA SURABAYA, JAWA TIMUR"
800,119.418681,-5.13871,RS KHUSUS DAERAH IBU DAN ANAK SITI FATIMAH,7371256,33,-5.13871,119.418681,JL. GUNUNG MERAPI NO. 73 MAKASSAR,RS_RUJUKAN_PROVINSI,"KOTA MAKASSAR, SULAWESI SELATAN"
801,112.74093500000001,-7.291449000000001,RS SOEMITRO LANUD MOELJONO SURABAYA,3578166,51,-7.291449000000001,112.74093500000001,JL.SERAYU NO. 17 SURABAYA,RS,"KOTA SURABAYA, JAWA TIMUR"
802,110.31728000000001,-7.799792,RS UMUM PKU MUHAMMADIYAH GAMPING,3404183,143,-7.799792,110.31728000000001,"JL. WATES KM 5,5 GAMPING SLEMAN",RS_RUJUKAN_PROVINSI,"SLEMAN, DAERAH ISTIMEWA YOGYAKARTA"
803,98.668768,3.63458,RS UMUM MARTHA FRISKA,1275633,246,3.63458,98.668768,"JL. KL YOS SUDARSO NO.91, TANJUNG MULIA, MEDAN DELI, MEDAN CITY, NORTH SUMATRA 20239",RS_RUJUKAN_PROVINSI,"KOTA MEDAN, SUMATERA UTARA"
804,112.708421,-7.304129,RS MARINIR EWA PANGALILA GUNUNGSARI,3578144,69,-7.304129,112.708421,JL. GOLF  NO. 1 SURABAYA,RS,"KOTA SURABAYA, JAWA TIMUR"
805,112.734975,-7.306354,RS ISLAM SURABAYA,3578111,160,-7.306354,112.734975,JL. JEND A YANI 2-4 SURABAYA,RS,"KOTA SURABAYA, JAWA TIMUR"
806,112.75185400000001,-7.242546000000001,RS UMUM ADI HUSADA KAPASARI,3578100,86,-7.242546000000001,112.75185400000001,JL. KAPASARI NO. 97-101 SURABAYA,RS,"KOTA SURABAYA, JAWA TIMUR"
807,112.724873,-7.212419000000001,RS TNI AL DR. OEPOMO,3578090,28,-7.212419000000001,112.724873,JL. LAKSDA M.NAZIR NO.56 SURABAYA,RS,"KOTA SURABAYA, JAWA TIMUR"
808,112.738969,-7.287461,RS DARMO,3578053,138,-7.287461,112.738969,"JL. RAYA DARMO 90,SURABAYA",RS,"KOTA SURABAYA, JAWA TIMUR"
809,112.73715200000001,-7.291203,RS WILLIAM BOOTH SURABAYA,3578031,100,-7.291203,112.73715200000001,"JL. DIPONEGORO 34, SURABAYA",RS,"KOTA SURABAYA, JAWA TIMUR"
810,111.519025,-7.612201,RS UMUM DAERAH KOTA MADIUN,3577085,157,-7.612201,111.519025,JL. CAMPURSARI NO.12B MADIUN,RS,"MADIUN, JAWA TIMUR"
811,111.526293,-7.620489,RS UMUM SANTA CLARA,3577026,112,-7.620489,111.526293,"JL. BILITON NO. 15  KEL.MADIUN LOR, KEC.MANGUNHARJO, KOTA MADIUN",RS,"KOTA MADIUN, JAWA TIMUR"
812,111.519994,-7.629080999999999,RS UMUM TNI AD TK. IV 05.04.01 KOTA MADIUN,3577030,47,-7.629080999999999,111.519994,JL. PAHLAWAN NO. 79 KARTOHARJO MADIUN,RS,"MADIUN, JAWA TIMUR"
813,112.393845,-7.455850999999999,RS UMUM DAERAH RADEN ACHMAD BASOENI,3516073,154,-7.455850999999999,112.393845,"JL. RAYA GEDEG NO.17, KEC. GEDEG, KAB.MOJOKERTO",RS,"MOJOKERTO, JAWA TIMUR"
814,112.42148799999998,-7.503812,RS ISLAM SAKINAH,3516062,185,-7.503812,112.42148799999998,"JL. RA BASUNI NO.12, KEC. SOOKO, KAB. MOJOKERTO",RS,"MOJOKERTO, JAWA TIMUR"
815,112.43683100000001,-7.468557000000001,RS ISLAM HASANAH MUHAMMADIYAH,3576051,65,-7.468557000000001,112.43683100000001,"JL. HOS COKROAMINOTO NO. 26-28, KEL. JAGALAN, KEC. MAGERSARI, KOTA MOJOKERTO",RS,"KOTA MOJOKERTO, JAWA TIMUR"
816,112.431874,-7.477859,RS REKSA WALUYA,3576040,62,-7.477859,112.431874,"JL. MOJOPAHIT 422, KEL. MIJI, KEC. PRAJURIT KULON, KOTA MOJOKERTO",RS,"KOTA MOJOKERTO, JAWA TIMUR"
817,112.435033,-7.480987,RS GATOEL,3576036,160,-7.480987,112.435033,"JL. RADEN WIJAYA NO.56, KEL. KRANGGAN, KEC. PRAJURIT KULON, KOTA MOJOKERTO",RS,"KOTA MOJOKERTO, JAWA TIMUR"
818,113.209795,-7.753119,RS UMUM DHARMA HUSADA,3574023,65,-7.753119,113.209795,JL. SUKARNO HATTA NO. 10 KOTA PROBOLINGGO,RS,"KOTA PROBOLINGGO, JAWA TIMUR"
819,112.756491,-8.013292999999999,RS SUMBER SENTOSA,3507230,41,-8.013292999999999,112.756491,"JL. KEBONSARI NO. 221 MALANG, RT 003, RW 002 DESA TUMPANG, KEC. TUMPANG, KAB. MALANG",RS,"MALANG, JAWA TIMUR"
820,112.306076,-7.776362,RS UMUM ISLAM MADINAH KASEMBON,3507241,53,-7.776362,112.306076,"JL. RAYA SUKOSARI NO.32, KASEMBON, KABUPATEN  MALANG",RS,"MALANG, JAWA TIMUR"
821,112.62881200000001,-7.9842059999999995,RS IBU DAN ANAK MUHAMMADIYAH MALANG,3573135,26,-7.9842059999999995,112.62881200000001,JL. KH. WAHID HASYIM NO. 30 MALANG,RS,"MALANG, JAWA TIMUR"
822,112.60881,-7.940282000000001,RS ISLAM MALANG,3573226,95,-7.940282000000001,112.60881,JL. MT. HARYONO NO. 139 MALANG,RS,"MALANG, JAWA TIMUR"
823,112.70286999999999,-7.934278,RS ANGKATAN UDARA DR. MOHAMMAD MOENIR,3507102,53,-7.934278,112.70286999999999,"JL. DR. M. MUNIR NO.18 LANUD ABD. SALEH, DESA SAPTORENGGO KEC. PAKIS KAB, MALANG",RS,"MALANG, JAWA TIMUR"
824,112.656084,-7.905411,RS MARSUDI WALUYO,3507070,57,-7.905411,112.656084,"JL. RAYA MONDOROKO KM. 09, RT 004 RW 003 DESA PURWOASRI, KEC. SINGOSARI, KAB. MALANG",RS,"MALANG, JAWA TIMUR"
825,112.63406100000002,-7.994299000000001,RS UMUM PANTI NIRMALA,3573044,146,-7.994299000000001,112.63406100000002,"JL. KEBALEN WETAN N0.2-8 KEDUNG KANDANG, KOTA MALANG",RS,"KOTA MALANG, JAWA TIMUR"
826,112.301652,-8.08318,RS UMUM AN-NISAA,3505054,44,-8.08318,112.301652,"JL. SUPARYONO TIMUR NO. 1, BAJANG TALUN BLITAR",RS,"BLITAR, JAWA TIMUR"
827,112.14778100000001,-8.09953,RS UMUM SYUHADA HAJI,3572043,90,-8.09953,112.14778100000001,JL. TANJUNG NO.158 PAKUNDEN KOTA BLITAR,RS,"BLITAR, JAWA TIMUR"
828,112.17204199999999,-8.099569,RS KATOLIK BUDI RAHAYU,3572021,91,-8.099569,112.17204199999999,JL. JEND. A. YANI 18 KOTA BLITAR,RS,"BLITAR, JAWA TIMUR"
829,112.00446399999998,-7.810397999999999,RS IBU DAN ANAK NIRMALA KEDIRI,3571111,22,-7.810397999999999,112.00446399999998,JL. JAKSA AGUNG SUPRAPTO NO. 5 KEDIRI,RS,"KEDIRI, JAWA TIMUR"
830,111.99756000000001,-7.811007000000001,RS UMUM DAHA HUSADA,3571053,42,-7.811007000000001,111.99756000000001,JL. VETERAN NO. 48 KEDIRI,RS,"KEDIRI, JAWA TIMUR"
831,112.032154,-7.826757000000001,RS BAPTIS KEDIRI,3571042,176,-7.826757000000001,112.032154,JL. BRIGJEN POL IBH PRANOTO NO. 1-7 KOTA KEDIRI,RS,"KEDIRI, JAWA TIMUR"
832,112.00936200000001,-7.808805,RS TK. IV 05.07.02 KEDIRI,3571020,101,-7.808805,112.00936200000001,"JL. MAYJEN SUNGKONO NO. 44, KOTA KEDIRI",RS,"KEDIRI, JAWA TIMUR"
833,112.01801100000002,-7.813339999999999,RS UMUM BHAYANGKARA KEDIRI,3571031,274,-7.813339999999999,112.01801100000002,JL. KOMBES POL DURYAT 17 KEDIRI,RS,"KEDIRI, JAWA TIMUR"
834,113.93007800000001,-7.0469800000000005,RS ISLAM GARAM KALIANGET,3529025,76,-7.0469800000000005,113.93007800000001,"JL. RAYA KALIANGET NO.10, KAB SUMENEP",RS,"SUMENEP, JAWA TIMUR"
835,113.48196399999999,-7.155154,RS UMUM LARASATI PAMEKASAN,3528024,71,-7.155154,113.48196399999999,JL. MANDILARAS NO.74-80 PAMEKASAN,RS,"PAMEKASAN, JAWA TIMUR"
836,112.643468,-7.159109,RS PETROKIMIA GRESIK,3525076,87,-7.159109,112.643468,"JL. JEND. A. YANI NO. 69 KEL. NGIPIK, KEC. NGIPIK, KAB. GRESIK",RS,"GRESIK, JAWA TIMUR"
837,112.597895,-7.167642,RS DENISA,3525087,23,-7.167642,112.597895,JL. DR. WAHIDIN SUDIROHUSODO NO.736,RS,"GRESIK, JAWA TIMUR"
838,112.642278,-7.1662360000000005,RS SEMEN GRESIK,3525021,146,-7.1662360000000005,112.642278,"JL. R A KARTINI NO. 280 KEL. TLOGOPATUT KEC. GRESIK, KAB. GRESIK",RS,"GRESIK, JAWA TIMUR"
839,112.652251,-7.1569020000000005,RS IBU DAN ANAK NYAI AGENG PINATIH GRESIK,3525043,37,-7.1569020000000005,112.652251,JL. KH ABDUL KARIM 76-78 GRESIK,RS,"GRESIK, JAWA TIMUR"
840,112.05254099999999,-6.887175,RS MUHAMMADIYAH TUBAN,3523052,59,-6.887175,112.05254099999999,"JL. RAYA JEGULO NO.1, KINGKING, KEC. TUBAN",RS,"TUBAN, JAWA TIMUR"
841,112.420317,-7.116631,RS ISLAM NASHRUL UMMAH,3524020,83,-7.116631,112.420317,"JL. MERPATI NO.62, LAMONGAN",RS,"LAMONGAN, JAWA TIMUR"
842,111.60931799999999,-7.167721,RS UMUM DAERAH PADANGAN,3522058,115,-7.167721,111.60931799999999,"JL. DR. SOETOMO NO. 2 PADANGAN, BOJONEGORO",RS,"BOJONEGORO, JAWA TIMUR"
843,112.057758,-6.905469999999999,RS MEDIKA MULIA TUBAN,3523041,144,-6.905469999999999,112.057758,JL. MAJAPAHIT 699 TUBAN,RS,"TUBAN, JAWA TIMUR"
844,112.004429,-7.175746000000001,RS UMUM MUHAMADIYAH SUMBEREJO,3522036,74,-7.175746000000001,112.004429,JL. RAYA SUMBERREJO 1193 BOJONEGORO,RS,"BOJONEGORO, JAWA TIMUR"
845,111.9963,-7.178586,RS UMUM DAERAH SUMBERREJO,3522047,42,-7.178586,111.9963,"JL. RAYA NO. 231 SUMBERREJO, BOJONEGORO",RS,"BOJONEGORO, JAWA TIMUR"
846,111.878975,-7.1507559999999994,RS UMUM AISYIYAH BOJONEGORO,3522025,167,-7.1507559999999994,111.878975,JL. HASYIM ASYARI 17 BOJONEGORO,RS,"BOJONEGORO, JAWA TIMUR"
847,111.615998,-7.6890410000000005,RS PARU DUNGUS,3519012,52,-7.6890410000000005,111.615998,JL. RAYA DUNGUS - WUNGU MADIUN,RS,"MADIUN, JAWA TIMUR"
848,112.233874,-7.543758,RS IBU DAN ANAK MUSLIMAT JOMBANG,3517043,104,-7.543758,112.233874,JL. URIP SUMOHARDJO NO 34 JOMBANG,RS,"JOMBANG, JAWA TIMUR"
849,112.23711000000002,-7.530888,RS UMUM ISLAM JOMBANG,3517076,66,-7.530888,112.23711000000002,JL. BRIG. KRETARTO 22 A JOMBANG,RS,"JOMBANG, JAWA TIMUR"
850,112.45134499999999,-7.45423,RS EMMA,3576076,86,-7.45423,112.45134499999999,"JL. RAYA IJEN NO.67 KEL. WATES, KEC. MAGERSARI, KOTA MOJOKERTO",RS,"MOJOKERTO, JAWA TIMUR"
851,112.301654,-7.635994999999999,RS KRISTEN MOJOWARNO,3517021,88,-7.635994999999999,112.301654,"JL. MERDEKA NO.59 MOJOWARNO, JOMBANG",RS,"JOMBANG, JAWA TIMUR"
852,112.54168999999999,-7.607197,RS UMUM SUMBERGLAGAH MOJOKERTO,3516016,104,-7.607197,112.54168999999999,DSN. SUMBERGLAGAH DS. TANJUNGKENONGO KEC. PACET MOJOKERTO,RS,"MOJOKERTO, JAWA TIMUR"
853,112.701567,-7.447099000000001,RS UMUM DELTA SURYA,3515096,129,-7.447099000000001,112.701567,JL. PAHLAWAN NO. 9 SIDOARJO,RS,"SIDOARJO, JAWA TIMUR"
854,112.721845,-7.4592,RS UMUM JASEM,3515110,56,-7.4592,112.721845,JL. SAMANHUDI NO.85 A SIDOARJO,RS,"SIDOARJO, JAWA TIMUR"
855,112.698532,-7.543321000000001,RS UMUM  PUSDIK POLRI PORONG,3515030,102,-7.543321000000001,112.698532,JL. RAYA PORONG NO. 1 SIDOARJO,RS,"SIDOARJO, JAWA TIMUR"
856,112.780115,-7.597936,RS ISLAM MASYITHOH BANGIL,3514025,103,-7.597936,112.780115,JL. A. YANI NO. 6 BANGIL- KAB. PASURUAN,RS,"PASURUAN, JAWA TIMUR"
857,113.437599,-7.761685000000001,RS UMUM DAERAH WALUYO JATI KRAKSAAN,3513013,230,-7.761685000000001,113.437599,JL. DR. SOETOMO NO. 1 KEC. KRAKSAAN KAB. PROBOLINGGO,RS,"PROBOLINGGO, JAWA TIMUR"
858,113.43954,-7.7558039999999995,RS GRAHA SEHAT,3513024,83,-7.7558039999999995,113.43954,"JALAN RAYA JABUNG CANDI, SUMBER ARMI, SUMBERLELE, KEC. KRAKSAAN",RS,"PROBOLINGGO, JAWA TIMUR"
859,113.99678999999999,-7.707667,RS ELIZABETH,3512034,74,-7.707667,113.99678999999999,JL. WR SUPRATMAN NOMOR 2A SITUBONDO,RS,"SITUBONDO, JAWA TIMUR"
860,114.28116999999999,-8.346948,RS NAHDLATUL ULAMA BANYUWANGI,3510102,72,-8.346948,114.28116999999999,"JL. RAYA MANGIR NO. 9, KEC. ROGOJAMPI, BANYUWANGI",RS,"BANYUWANGI, JAWA TIMUR"
861,114.348789,-8.247489,RS ISLAM BANYUWANGI,3510091,31,-8.247489,114.348789,"JL. RAYA JEMBER NO.25, DUSUN KRAJAN, KALIREJO, KEC. KABAT",RS,"BANYUWANGI, JAWA TIMUR"
862,114.363239,-8.207044,RS YASMIN,3510076,63,-8.207044,114.363239,JL. LETKOL ISTIQLAH NOMOR 80-84 BANYUWANGI,RS,"BANYUWANGI, JAWA TIMUR"
863,114.34879099999999,-8.247491,RS ISLAM FATIMAH,3510054,80,-8.247491,114.34879099999999,"JL. JEMBER NOMOR 25, KELURAHAN KALIREJO, KAB. BANYUWANGI",RS,"BANYUWANGI, JAWA TIMUR"
864,114.16386200000001,-8.365586,RS UMUM DAERAH GENTENG,3510043,125,-8.365586,114.16386200000001,"JL. HASANUDIN NO.98, GENTENG, BANYUWANGI",RS,"BANYUWANGI, JAWA TIMUR"
865,114.02888300000001,-8.295139,RS UMUM BHAKTI HUSADA,3510021,90,-8.295139,114.02888300000001,"DUSUN GN. KRIKIL, TEGALHARJO, KEC. GLENMORE",RS,"BANYUWANGI, JAWA TIMUR"
866,113.540071,-8.271472,RS DAERAH BALUNG JEMBER,3509134,126,-8.271472,113.540071,"JL. RAMBIPUJI NOMOR 19, BALUNG JEMBER",RS,"JEMBER, JAWA TIMUR"
867,113.821478,-8.133947000000001,RS DAERAH KALISAT JEMBER,3509123,100,-8.133947000000001,113.821478,JL. M.H.THAMRIN NO.31 KALISAT JEMBER,RS,"JEMBER, JAWA TIMUR"
868,113.717868,-8.160687,RS GIGI DAN MULUT FAKULTAS KEDOKTERAN GIGI JEMBER,3509112,3,-8.160687,113.717868,"JL. KALIMANTAN NO. 37, JEMBER",RS,"JEMBER, JAWA TIMUR"
869,113.598249,-8.344259,RS UTAMA HUSADA JEMBER,3509101,20,-8.344259,113.598249,"JL. MANGGAR NO.134 TEGALSARI, AMBULU JEMBER",RS,"JEMBER, JAWA TIMUR"
870,112.53819299999999,-7.906368,RS BAPTIS BATU,3579074,95,-7.906368,112.53819299999999,"JL. RAYA TLEKUNG NO.1, TLEKUNG, KEC. JUNREJO",RS,"KOTA BATU, JAWA TIMUR"
871,113.23125,-8.108775,RS WIJAYA KUSUMA,3508053,91,-8.108775,113.23125,JL. A. YANI NO.149 LUMAJANG,RS,"LUMAJANG, JAWA TIMUR"
872,112.716073,-7.824871000000001,RS JIWA DR. RADJIMAN WEDIODININGRAT LAWANG,3507026,700,-7.824871000000001,112.716073,"JL. A. YANI, LAWANG, MALANG, JAWA TIMUR",RS,"MALANG, JAWA TIMUR"
873,119.416688,-5.115492,RS AL JALA AMMARI MAKASSAR,7371074,77,-5.115492,119.416688,JL. SATANDO  NO 27 KEL TAMALABBA KEC UJUNG TANAH,RS_RUJUKAN_PROVINSI,"KOTA MAKASSAR, SULAWESI SELATAN"
874,112.420258,-7.490911,RS UMUM DR. WAHIDIN SUDIRO HUSODO KOTA MOJOKERTO,3576014,203,-7.490911,112.420258,"JL. RAYA SURODINAWAN NO.55 KEL. SURODINAWAN, KEC. PRAJURIT KULON, KOTA MOJOKERTO",RS_RUJUKAN_PROVINSI,"KOTA MOJOKERTO, JAWA TIMUR"
